asin,sku,listing_link,our_price,our_shipping,supplier_link,supplier_price,supplier_shipping,supplier_qty,supplier_days,supplier_name,variation,part_number,item_weight,product_dimensions,color,unit_count,material_type,power_source,voltage,wattage,included_components,speed,number_of_boxes,title,description
B001BZE0Q8,cartie30830,https://www.amazon.com/dp/B001BZE0Q8,18.975529411764708,,https://www.ebay.com/itm/153449427672?hash=item23ba4c72d8:g:ApwAAOSw8U9cE~3X,7.99,0.0,6,0days,werks1234,False,,,,,,,,,,,,,,
B00LAYQ4AU,cartie30836,https://www.amazon.com/dp/B00LAYQ4AU,18.988235294117647,,https://www.ebay.com/itm/283070324509?epid=1030449598&hash=item41e84e5f1d:g:LmoAAOSwN11bV0lW,8.0,0.0,5,7days,buildersdiscountmart,False,,,,,,,,,,,,,,
B002JFV6F2,cartie30837,https://www.amazon.com/dp/B002JFV6F2,0,,https://www.ebay.com/itm/331635463951?hash=item4d3703970f:g:RVQAAOSwDNdV2TDx,0.0,0.0,0,0days,{out_of_stock},False,,,,,,,,,,,,,,
B002JGB8O0,cartie30839,https://www.amazon.com/dp/B002JGB8O0,18.988235294117647,,https://www.ebay.com/itm/273371459432?epid=663411657&hash=item3fa6356f68:g:nAYAAOSwLyhbVz9V,8.0,0.0,21,7days,buildersdiscountmart,False,,,,,,,,,,,,,,
B00GWOT6KI,cartie30844,https://www.amazon.com/dp/B00GWOT6KI,22.787294117647058,,https://www.ebay.com/itm/311209875257?epid=1253209868&_trkparms=ispr%3D1&hash=item48758dd739:g:yQQAAOSwHv1dyZEK&amdata=enc%3AAQAGAAACoPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSB0Xm7k0guzAysaIMfJcbBPeZSsilOH2PzWDeuLXHZGOF9EASn6rG7MGUQsaeSbKevQOMp1MTUubvEJjIHliRY%252BG1LmvqzKrqt2RfbUFoDEnoARxQJ824Wk%252FwPvIknRVCaEc2v%252BhoxhdS9kPiU8kjcHlk1PNY%252FwMlKeEqwD6VugePoE1GG2caXCcjFcYWO8KYEYLtnw2ocle2pruuyo%252BVDKmo89uJ0jxKRtt%252BMn7uBpH5CK2zsQp8NkLapAn6STyJB2CrhNz8PvvFK5AnwKK1GAQvCVTzfbbGI7Ey0lerCBWfBAA%252FhfWjh1xNwSFIKKg65DhcIEX1WHaIuTEEdcO2pV8RuCwE6BEgbN1e56zJkz5fq1K7M0cR3jMKRMXBPyECsNE9c7fxCw5SV26te9sIzSTnbsF5%252FyuBi6sL0BecKUs%252FXZ2FHRYMDOsRUONBeKulWtkz2YUrjkTKxY4ytmgTpulKd0ATq1rtftJU6AZ2LXA1%252BZzYmv6%252Fg7v9XcQI9%252Fz%252FUYrtwhxhNXYKZa57MUYywBnAZn6xIldOG00%252FP0BPklDCrOwroYQBqjMRYyhsts5JZXd0c3RxMJQZfDyNc9T2TzAk0uN1T3gj10g73XEt6ysut7%252FcDakRgGC2%252BxdVtlIV2J5Wng9gNrWcsJjztCEy%252FSQS5FHWNwtfLqhU7IAaEFnAEZM%252Bf1dpVuPFGZJI4nTlF3iHhP93z%252FQ4htpMxFyFTMgjfhEmj7nFLIokVaytd9gE6T2yp6GnBZrkJwTmdlaaiKbrgh%252FIcxrKTYSmjsrnOSqQnyBC94v0cYKHy%252BSSG4vqj7eg9N%252BDU1aaYWyqK%252FAHuxPo4eIVtiEObyimhp1iaw%253D%253D%7Cclp%3A2334524%7Ctkp%3ABFBM7IvZ1fVf,10.99,0.0,13,7days,AIS THINK OUTSIDE THE BIG BOX,False,,,,,,,,,,,,,,
B004GZHWLK,cartie30849,https://www.amazon.com/dp/B004GZHWLK,17.450823529411768,,https://www.ebay.com/itm/201908139112?epid=665973835&hash=item2f02a9b468:g:-HsAAOSwHoFXsgqW&amdata=enc%3AAQAHAAAAoFv6ny7bNzUyGPDsGv7YblULf29FpwiZOIlHN7qGaNLFmWPyCdT8IEuzyA8ExYIWhzvEy78dnJtYI8tAQ4ts0poHer1KMExvPTfjpQwXZOJ5GkQ%2BgMrrKSu4tpwBzuHFxgNsSXjgYXLLzA%2FQ%2FScHBHqIhkc0BJLsb8xkAqRNjpNfLJHCHNJemv0ZwX2wUbZ4Kue4oO16fif77fmveM1eguM%3D%7Ctkp%3ABk9SR5qPw_PiYA,6.79,0.0,15,0days,Sirr0und,False,,,,,,,,,,,,,,
B002YDET9O,cartie30855,https://www.amazon.com/dp/B002YDET9O,22.13929411764706,,https://www.ebay.com/itm/201969680275?hash=item2f0654bf93:g:OxkAAOSwd~RZVU-9&amdata=enc%3AAQAHAAAAoHSP%2BXE584S2zTQ8ApSlmfBSzQz9h8WbmQQlFynZNbjKA84JcS8aKO8jHWlitsobVDFHpnz94Q7H%2BDbAGb%2Fgm8Uprnl66MbIzDSv%2FFJNdcknZk5fNQTkSyKx4orsstJ69ZGdeP%2FsbJlALFNJIzQbYj5D1NvsF8HcQXyBVOxR35Xvsf4YntjRnOYr1%2FpuMqaVwb1jZMELSW2M2w76SUSoGFg%3D%7Ctkp%3ABk9SR5Db1fPiYA,5.49,4.99,5,0days,JLD Tools&Hardware,False,,,,,,,,,,,,,,
B01MXMON4G,cartie30861,https://www.amazon.com/dp/B01MXMON4G,31.795764705882352,,https://www.ebay.com/itm/285416130846?hash=item427420891e:g:nxQAAOSwvgxkyU7H&amdata=enc%3AAQAIAAAA4MU0R74fMpAZtNzc20QYkX17xOCqiG59VG0BaqgSpi0Vzt90EcJTa8GxXCQoDkZiM%2FRIgHPGOp1MZKl7aULrHUnWIFQKi5vuQHpNwYZJL3VQwJ8%2BaiYUnDUiEg%2FMHTo6MVHE0V8scF9BzYdHGmBnyD9DS8KDtBG0K62XHy6UHHqoU2W0zaP8Ez8zyKkTI6juu1hy4yJknFAEEG2N1UCVvcNPOtOMAJj09hDLB%2ByIIvWcqVvftmhrmBq%2F2h4S6OqOn%2BfjxPiHpw0EXRiar0bUokyEOE%2B5ChWZcZXJiQhY%2Bulv%7Ctkp%3ABk9SR7iF6_zeYg,18.08,0.0,34,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B0002JT0XW,cartie30868,https://www.amazon.com/dp/B0002JT0XW,22.850823529411766,,https://www.ebay.com/itm/400549192736?epid=710117182&hash=item5d4297a420:g:cSAAAOSwjtRhs2kw&amdata=enc%3AAQAHAAAA4NsXWh6v4NwUxE7gUZ5Zfb5fFmGmVqytZ7X5bQmifufGXkHTk0icm%2BTEH5%2FZakAL%2Fz4DuhUFlHtRchq7pTa89JhKp2dSxA6ttCsjOiKJe%2Fu%2BwNt5hC94wA65zKCnOWApPwDv7CgUb%2FTaeDUx2nW8uDQafAxM9wQ5CQ128TWOpXozKmfJtRYx2ZZ0E2p8DfSwGbqt6%2FiBwzvcq%2FAWxEJoyyl80o1PZN1K4bubIrmIByWpSqxGotrdvRDjwGyCLN0S0CxLHNKdFHveezFckN3nejxTPwvbNOscEulpWPtV7hTt%7Ctkp%3ABk9SR-ahyaSDYQ,6.79,4.25,819,7days,t.c.hardware,False,,,,,,,,,,,,,,
B001737K1G,cartie30869,https://www.amazon.com/dp/B001737K1G,27.018352941176474,,https://www.ebay.com/itm/275973804457?epid=1200062552&hash=item40415211a9:g:PuoAAOSwJrRksKqd&amdata=enc%3AAQAIAAAA4BVuT554wsZiFwJUVluCAes9d%2FgqOKvPQG751pTeBg1%2BusZoUtVCbhVgMvMRiHMO7YXxS2xiZih0ky4XafyFQCIdQjvJXUV7Yf6LAFNqEnSOq7kqrM57msj02oUugroSzS4PcNSGCHRg8qqY60zfLLRtf5Rn7mFhC3uLXUi0n%2FwV0mw4TvE%2BAmne3Di7NVHrOMT2XPJ8Icc05e2t1dgs%2Ffc0cYjHH8juH8DfExMzMQXg22X9edi687lQrdEaIyk9QaONEgRz5bvUTn4NbMOdRBoZ9x2Es4crjvuIkXnVoNwV%7Ctkp%3ABFBMkrCD_d5i,14.32,0.0,412,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B0002JT10E,cartie30878,https://www.amazon.com/dp/B0002JT10E,22.279058823529414,,https://www.ebay.com/itm/402939330339?epid=8024303638&hash=item5dd10e3f23:g:b5YAAOSwJGFhkviq,6.39,4.2,834,9days,t.c.hardware,False,,,,,,,,,,,,,,
B000FL1ZEE,cartie30885,https://www.amazon.com/dp/B000FL1ZEE,24.057882352941178,,https://www.ebay.com/itm/311258315429?epid=2254537580&hash=item487870faa5:g:pDsAAOSwa39UuTzw&amdata=enc%3AAQAHAAAA8FCye3fMaYrncngSfO5hQlkv77Vua7qI%2BSxBGZFetY2Y9KDtC%2FK0mqirlZMYQbrZMROPt8Et8wNG8djTr71%2B6D15LRdl7oucRo2kpTeLPTns0aMSfmAk7m%2BrCqnmG5J6Z48mlBrPEimbG%2Fd39fEUEeWawiFU5D4Gyr154s%2FdT4xaDhZxyOlHBSLrE4%2B30XXkUt1VEO0%2BGLODdlwP3KA7f7%2FqkJNaq9iBoetyKH2pTvxBdebxX%2F2b98jtZ6QFFHLHNVxlbOPEs6k6N0x9%2FdFMJtNc1xPA3hlQJG3FUXXAMZrXcpW1Fz0NOmP5guQajciEYA%3D%3D%7Ctkp%3ABFBMwKSlut1h,7.99,4.0,990,9days,t.c.hardware,False,,,,,,,,,,,,,,
B000WO1OX6,cartie30889,https://www.amazon.com/dp/B000WO1OX6,18.975529411764708,,https://www.ebay.com/itm/255865211851?epid=661134730&hash=item3b92c14bcb:g:1LAAAOSws4Rg02oG&amdata=enc%3AAQAHAAAA8Iurh%2FWSmeWFEmTspNlS6fV8LgFl5RX3HD6hP6Y7QEw6KPEEpRKdL8D0vSEsbyE%2FLBiYvrmzaCcU%2BA3H%2Fz2rQzvUMSFJwHqRkYvSpOWhkAKNJZml9ehxWr6abQqSvjKHpnlzShj9Abv%2FhQIf6zMehcyBmx7qvDfPm%2F%2BNZmSbNGBY5fYdbtSfrTxG8MlgnUp0nU9LV46AiV%2Fpnq7gCknNd8Ajk%2B195lvAABvbk2DeAwdRNf3YVitmxM0tVNUmqjXUnFZ4W0wcFS1fKr5s%2B0pmMhxWfiCs2nJQlfH3z3S8QqBQo2SxX93aMrHIxq5uiBcQvA%3D%3D%7Ctkp%3ABFBMuvm7ut1h,7.99,0.0,5,0days,Oak Harbor Distribution,False,,,,,,,,,,,,,,
B000KKWWSS,cartie30894,https://www.amazon.com/dp/B000KKWWSS,0,,https://www.ebay.com/itm/193848869931?epid=19025114006&hash=item2d224b042b:g:tB8AAOSwDjFf~7H8,0.0,0.0,0,0days,{out_of_stock},False,,,,,,,,,,,,,,
B0002UKTV8,cartie30899,https://www.amazon.com/dp/B0002UKTV8,10.723764705882353,,https://www.ebay.com/itm/304763446500?epid=1500607101&hash=item46f55124e4:g:1H4AAOSwslJcfy0e&amdata=enc%3AAQAHAAAAoC2fI%2B5Ijha7GQZokVC8j6dfOwPu23tmCMUUfGM4FoOaIoMwKXWi0D07NhfohCbTG1%2BTJvBXzX9xGk2cBJa2%2Fb5yajsR7rgrHfDKf5Cjnzg1fbVZBvZrrn84w10zDci1JxZSbkPh%2B0l%2BfW6i9oGx9eVNqJbWHWzi75l9HTDFl8nZcJpqNKBEQsUgQ7QY3rjvdoNoXNqTUZ6w4OKk2ceH3aU%3D%7Ctkp%3ABk9SR4bAovq4YQ,8.44,0.0,23,7days,Jenco Wholesale,False,,,,,,,,,,,,,,
B000UVH3EA,cartie30904,https://www.amazon.com/dp/B000UVH3EA,21.262588235294118,,https://www.ebay.com/itm/393714537611?hash=item5bab37148b:g:TrIAAOSwi7JhoSNq&amdata=enc%3AAQAHAAAAoEe2egIeBJH4wPMiE870M%2BTz5ZqqMSjoEj%2F4fW39jShXCOcNSHuKIFZS8%2FZx5x1SriN688JKXbiQIviF6F8aTH5YQ1Eo1Ccc3ggJ%2B5SVLVsC%2F86V02y5z4DfXseakOEtLRrUcuoZ8eP72V4IMOZ9AP5EUIkgIb%2FFfmk%2BPTgwus%2FR5Uy4917xCrk%2F%2FwkXJlOaP7IoVi2K7wmQUygW1yx83eE%3D%7Ctkp%3ABk9SR4z-usPiYA,9.79,0.0,10,0days,SpeedySales715,False,,,,,,,,,,,,,,
B005R2N2EC,cartie30908,https://www.amazon.com/dp/B005R2N2EC,0,,https://www.ebay.com/itm/403741510175?hash=item5e00de8a1f:g:HMwAAOSw8ApiugvR&amdata=enc%3AAQAHAAAAoK9j4yovQJ4FZY1dxrJ4QrbXvqRjn5xSXgu82t9RlTvsZ0YZQXPhvQudVB5bhHT3YsuBcOm%2FuS1lZQ689V2r7tqYtu3MhK8%2FSO54TfvZIpdU2T%2BCPlPj0l4DgDbXx4AKzMWuF0Ir%2BpSb940gU4NThE6%2BW1FO2Ha3ZU7bQRpBNIbSQDioPPSBphDwZTC7QcQr2mY1Pg0RXT53Z3OZ4idlAHM%3D%7Ctkp%3ABk9SR97R2Pq4YQ,0.0,0.0,0,0days,{out_of_stock},False,,,,,,,,,,,,,,
B00QJ8TCY2,cartie30910,https://www.amazon.com/dp/B00QJ8TCY2,21.46588235294118,,https://www.ebay.com/itm/353692424166?epid=1639601812&hash=item5259b617e6:g:zGYAAOSw-4RhT6t9,9.95,0.0,22,0days,HyperMegaSat,False,,,,,,,,,,,,,,
B01M9FTOAQ,cartie30913,https://www.amazon.com/dp/B01M9FTOAQ,20.881411764705884,,https://www.ebay.com/itm/265499499436?epid=1629764084&hash=item3dd100dbac:g:S78AAOSwLhth4Ivo,9.49,0.0,10,7days,Xtremerecycling,False,,,,,,,,,,,,,,
B00004YO8S,cartie30914,https://www.amazon.com/dp/B00004YO8S,23.702117647058827,,https://www.ebay.com/itm/285547405181?epid=666739614&hash=item427bf39f7d:g:K~oAAOSwnDplJgPa&amdata=enc%3AAQAIAAAA4LZ8MxWzZ1XALJuBKTFujvpFif%2Fj6uf4gpvUYQZ7PwjFE%2FgCaInsgVpTHHxhTD118OgVaL0%2F5MGaiPXH2%2BBHi4lSSIB2BUdyma5jgPWJg5SoPKOPT6rocM%2BNuuYhQn4alk2wm%2FhsJHiyCpqJAXMkBSNiiaqO7dfzxYItmxH%2FV4rdKVE%2Fja2nr2ApOC7CbmwqC8oz%2BCReNyYIRKBJxoBMlMrZyH6dcNI1circda4I%2BOFYWEOYJ7%2FJUm%2Bgk5ROVt0rC9Xov67uTfTkT6PsPtTy0AvJpQ3JdKMPC4CAAW%2F2O6%2BC%7Ctkp%3ABFBMjNfBnZRj,11.71,0.0,80,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B00IOXB3ME,cartie30917,https://www.amazon.com/dp/B00IOXB3ME,21.199058823529413,,https://www.ebay.com/itm/192170790245?epid=23012060943&hash=item2cbe458d65:g:weAAAOSwdzVXsiUG,9.74,0.0,80,0days,Sirr0und,False,,,,,,,,,,,,,,
B00004YOAT,cartie30928,https://www.amazon.com/dp/B00004YOAT,22.723764705882356,,https://www.ebay.com/itm/276166681006?hash=item404cd121ae:g:URYAAOSw1MBljM9n&amdata=enc%3AAQAIAAAAwK%2F%2BWLMPts6urybAJ%2F2SDl2mVe7XxIfv%2FJni5bk0Fa%2BNEVk9TEW8BbMNdOZ723YlHRH2ZG0F%2FDY3WQgKFt8BCvqUeB%2BeVz8n4NQ2bPaWrE0M7gMvLrHM8%2FpBJ5l4peLceqHKJCr5uWDXbY%2F6dBodUrooV8g29ztOVOJ3boVeEVCvf1JPkeKu3b4KJai7hNx5fk2UklSZdTgJklC8yaV%2FjOvqZ4oTU9EincMWA2AQmwGckmIbFqv5O%2FSQsCANzkpZJw%3D%3D%7Ctkp%3ABk9SR7i6it-WYw,10.94,0.0,619,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B000FP8JLM,cartie30936,https://www.amazon.com/dp/B000FP8JLM,19.890352941176477,,https://www.ebay.com/itm/154090802864?hash=item23e0870eb0:g:4mMAAOSw2dFfYo5O,8.71,0.0,27,0days,TenOem,False,,,,,,,,,,,,,,
B000HB4UOY,cartie30939,https://www.amazon.com/dp/B000HB4UOY,17.692235294117648,,https://www.ebay.com/itm/352820735573?epid=670529327&hash=item5225c12e55:g:hq8AAOSwR8pdoNGO,3.99,2.99,3,7days,Keiths Odds and Ends,False,,,,,,,,,,,,,,
B0002UKTKO,cartie30942,https://www.amazon.com/dp/B0002UKTKO,19.864941176470587,,https://www.ebay.com/itm/271275662803?epid=1900446691&hash=item3f294a1dd3:g:FGEAAMXQPGJSMI8p,8.69,0.0,9,7days,buildersdiscountmart,False,,,,,,,,,,,,,,
B00LAEPD5C,cartie30943,https://www.amazon.com/dp/B00LAEPD5C,27.000000000000004,,https://www.ebay.com/itm/401504669672?epid=740301316&_trkparms=ispr%3D1&hash=item5d7b8b0fe8:g:rYoAAOSwW5laossr&amdata=enc%3AAQAGAAAA4E1kZ0ziwSk9uve%2FgPjCTT7yvsvjpybKF8lqrrHlEJTsQMcujXOOgDvL%2FyoN6h974So54TM80XmQ4EqGiGNSCBXdhXd5kGKYMBZujcmsWhp4RxsjnvUOZ3dR8EcZ3nGGb3kAGRcMPPveNBEewCfrAXCGM4uldRRapwbjSIVmfa%2F7%2BQajNrvjQFJn3WteJeKLYE%2BpXKQH3NPTQM3IKGAfAvT3xeiHK1JDZbQ2PIyMSKQMTCuJ%2FkfYaMHHaQvleF%2FbsFweqd4IQXG7QBLzllTwcR322hSM7Pb%2Bq%2Fm8TBR2TY4V%7Ctkp%3ABFBM4MiV6_Zf,16.0,5.25,1,0days,Cripe Distributing,False,,,,,,,,,,,,,,
B01MCYFMQ8,cartie30950,https://www.amazon.com/dp/B01MCYFMQ8,22.800000000000004,,https://www.ebay.com/itm/265499528107?hash=item3dd1014bab:g:TrEAAOSwxEph4JFw,11.0,0.0,2,7days,Xtremerecycling,False,,,,,,,,,,,,,,
B01M5G6ZDY,cartie30952,https://www.amazon.com/dp/B01M5G6ZDY,25.963764705882355,,https://www.ebay.com/itm/265500849002?epid=1029718748&hash=item3dd115736a:g:mkoAAOSwnc1h4Zaj,13.49,0.0,,0days,ReeseStocks,False,,,,,,,,,,,,,,
B004GZBFUY,cartie30953,https://www.amazon.com/dp/B004GZBFUY,22.66023529411765,,https://www.ebay.com/itm/324338663225?hash=item4b84173f39:g:5mcAAOSwRZtfiPFR,10.89,0.0,5,0days,TOOLS ACCESSORIES AND VARIETY,False,,,,,,,,,,,,,,
B000FL9DBQ,cartie30955,https://www.amazon.com/dp/B000FL9DBQ,15.112941176470589,,https://www.ebay.com/itm/265441332364?hash=item3dcd894c8c:g:l0sAAOSw77Rhr6x0,4.95,0.0,1,0days,cycle parts shack,False,,,,,,,,,,,,,,
B00LNI8CQM,cartie30958,https://www.amazon.com/dp/B00LNI8CQM,27.259764705882354,,https://www.ebay.com/itm/274889343959?epid=1500410794&hash=item4000ae83d7:g:OokAAOSwgz9iOh2N,14.51,0.0,30,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B00206PDQI,cartie30960,https://www.amazon.com/dp/B00206PDQI,30.499764705882356,,https://www.ebay.com/itm/284218828380?_trkparms=ispr%3D1&hash=item422cc3265c:g:0pwAAOSwWNRicsWZ&amdata=enc%3AAQAGAAAA4Je7PSqYcJn1cys6sDxeS9W8VmO%2FAsmcEpeKL38fy%2FJe%2FR2%2BSOknIdUIHDBvVTJHr%2B51GCCudSC6nmv%2Bj1Zp6Atw3AUnE8LRh2o%2F7yDQNzNn%2FRhP5FjcwBUUi6UMwJNQvN9PDaag88UuPPXjEwKexTT%2B8IgfmUgxi%2BCXZ5MxHD6zxLSDkuM37zhogTyXBL3J%2BPBiYrGvzPXM3LS70d5geOKBCz%2FotP4K6RRUMFYy9rhkUmPy0jsyQeGD%2BNlWdoTv5GaMdyempgUCY7p%2Fn0cfKLI0RaxMmlDvUVn6xQXNK8uV%7Ctkp%3ABFBMtpHnkJVg,17.06,0.0,55,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B00IZFHXSY,cartie30962,https://www.amazon.com/dp/B00IZFHXSY,30.28376470588236,,https://www.ebay.com/itm/285412915902?hash=item4273ef7abe:g:8MQAAOSw0zlljOzV&amdata=enc%3AAQAIAAAAwDZEVHqkzOY0ohTEwGGrt64beu85Sjwn7I3pHB885ql8JqJ6CFwA101ny8c7qU6%2Fo%2BMecRFKddfkHnEU5RS34NPgeV0gcKTHZB8S8nwFotbJQ2BLHE%2F9gNv5RuUcyjogQwCXvz9B0BYWRwUD58wm3ZMGzP6Vcv2Q7YsPT6%2Fc2yTcvNg72Z7H182YTjjFw6psm7UNLgi9JDklssX36FKQJbFUmz0EP2mjwBaSVJWXVVGOB%2BixQ7x4nF2NKU1IObbpDg%3D%3D%7Ctkp%3ABk9SR4aLweOWYw,16.89,0.0,15,7days,MaxWarehouse_Store,False,,,,,,,,,,,,,,
B00004YO9H,cartie30963,https://www.amazon.com/dp/B00004YO9H,18.912000000000003,,https://www.ebay.com/itm/293981162905?hash=item4472a48d99:g:ZOwAAOSwDnNgFEG8,7.94,0.0,9,26days,PrylorTools,False,,,,,,,,,,,,,,
B01M71N83U,cartie30967,https://www.amazon.com/dp/B01M71N83U,20.246117647058828,,https://www.ebay.com/itm/265499440901?hash=item3dd0fff705:g:xYUAAOSwmnNh4H9S,8.99,0.0,5,7days,Xtremerecycling,False,,,,,,,,,,,,,,
B00004YO9I,cartie30968,https://www.amazon.com/dp/B00004YO9I,24.883764705882353,,https://www.ebay.com/itm/312468588479?epid=1000715597&hash=item48c09447bf:g:P0cAAOSwf69cXwyU,8.29,4.35,952,7days,t.c.hardware,False,,,,,,,,,,,,,,
B00004YO8K,cartie30976,https://www.amazon.com/dp/B00004YO8K,17.044235294117648,,https://www.ebay.com/itm/154087990084?epid=661217651&_trkparms=ispr%3D1&hash=item23e05c2344:g:4AcAAOSw8PpfYDFf&amdata=enc%3AAQAGAAAA4Ehk6klWMdctN7f%2BFF4urxL9%2BSFGauPQFV1N9De%2F%2BmPt6Uc4BnnxvLvdrNMrToXEKuoo2iAZpqCaQOBUI2lxUdDUcNBljsQ0zDhGVcYT%2FqdmazCrvBLeRwjd6PxWvnHpFSGg28Fa98XCnyTPwoqFM4hqiRt77t4oMxnqX%2F5mpLgBeAbnM3HmNzZmMqCn4cZidzSX9QJTb1sqbe6QarhlULhHgiKNepsVi6uONL9cKoAAFxEdBGbkzhpESdBU9roNXcxqoo64G6QXx9UgWsVpNEmiw5jhsh9jSfFsVIt762td%7Ctkp%3ABFBM6r-oy_df,6.47,0.0,11,0days,TenOem,False,,,,,,,,,,,,,,
B004GZG9T6,cartie30979,https://www.amazon.com/dp/B004GZG9T6,17.425411764705885,,https://www.ebay.com/itm/144848822940?hash=item21b9a9a29c:g:nDYAAOSwUZhjlEbX&amdata=enc%3AAQAHAAAA4PyWl6oweYaW7Y5oEc6HKjT99g9cMsypKNwr0RELwsynefmcGtsrYTlTv%2FGGm37Y79ztpVBFbQVjGGBLExk59Xce8p6ec3NZhsGrOUPEshcjKsA0lRTL4xFIfqLaPJavO3jEXt9Eht2yjItJgjhN3UFp1DFzRxdYYrlNncQB1Nd%2BctRK74h0obcSMHE7vMBxSHWbu6CvTSB27979r4zhqvHMSTqv1jSP1oGD2zY7aa8O9GamQtcFvduaUJSqYz6kXE13pK62S4GBYCgFuyJzHGCuLy%2Bvl7hEpT6yC8AxZZA%2B%7Ctkp%3ABk9SR67stKTdYQ,6.77,0.0,2,7days,JB Tool Sales,False,,,,,,,,,,,,,,
B0049WR0O4,cartie30988,https://www.amazon.com/dp/B0049WR0O4,18.937411764705885,,https://www.ebay.com/itm/154087952378?hash=item23e05b8ffa:g:GbcAAOSwV6VfYCAU,7.96,0.0,6,0days,TenOem,False,,,,,,,,,,,,,,
B004F7JC0I,cartie31000,https://www.amazon.com/dp/B004F7JC0I,30.055058823529414,,https://www.ebay.com/itm/192170798161?hash=item2cbe45ac51:g:qnAAAOSwbK9kkeJ~&amdata=enc%3AAQAIAAAAwOfYnURdp5zydic6Dl2KL8phx6nDsCbsTYec8nOE1PxN0CjEs7KS4oauztDhUbF%2BNUQ6%2FEqiDMDEhvMG7QXA6oRkPVUgh6WtECzhZ8dsyAb3n4C03DHLhQP8AtbgJmNjCR2B1aSvtA7KSA2zR2jkV6ILevXrlQWccMI5A75liN%2B5KtVxgFLtAxpmI9Ngf0PY3oxofrKlfTb6PfH%2BIldj09ydL31FoI5E0QIDU4TyN7EKsJC3HY8kBnNyFFw6J5MVXw%3D%3D%7Ctkp%3ABk9SR7axw__eYg,16.71,0.0,40,0days,Sirr0und,False,,,,,,,,,,,,,,
B002YCSBHG,cartie31005,https://www.amazon.com/dp/B002YCSBHG,19.610823529411764,,https://www.ebay.com/itm/352103103385?epid=1238833085&hash=item51fafafb99:g:mcAAAOSwpYxcSI-X,2.59,6.05,11,7days,Panama Bob&#39;s Surplus Hardware,False,,,,,,,,,,,,,,
B000GAWZ9S,cartie31012,https://www.amazon.com/dp/B000GAWZ9S,21.199058823529413,,https://www.ebay.com/itm/191947435496?epid=18012032324&hash=item2cb0f56de8:g:eaIAAOSwdzVXsy9U,9.74,0.0,35,7days,Sirr0und,False,,,,,,,,,,,,,,
B005R2M0A4,cartie31019,https://www.amazon.com/dp/B005R2M0A4,16.637647058823532,,https://www.ebay.com/itm/364023394589?hash=item54c17c311d:g:J00AAOSwksdjUuj4&amdata=enc%3AAQAHAAAA4JYRQ%2BtHXZuGJgzvroK0ICfPsdW3lRN9cTv3Xc9UYO4UNspzfkr07bSBS%2FQ69%2FTdalQCRkVEFVnGwZUZipAvdxacvK4919dhgiQjQT3ErBMB7tUy3pTB1OhWnU5b2g2bo8GnwuBfhPQS%2Fs5iwdxjddlcKWcXd1RWNYVDlkFbwzOK5%2FsLnMWWMOhKk9EsVSmOd77TwVbXZMYI1Lcu0hoS8eHHRQfhiSS7jKKxUOWKp5lSqSnme6piQXcy9%2B7wPq6p4Vthu4xBKclTEYkLCbIAHovab%2BlWfwabynv79au5KbyZ%7Ctkp%3ABk9SR6KJt6aDYQ,6.15,0.0,5,7days,CBM TOOLS,False,,,,,,,,,,,,,,
B00DAG7180,cartie31023,https://www.amazon.com/dp/B00DAG7180,21.885176470588235,,https://www.ebay.com/itm/154089676072?epid=170588233&hash=item23e075dd28:g:gjAAAOSwGL5fYdF6,10.28,0.0,7,0days,TenOem,False,,,,,,,,,,,,,,
B00004YO9K,cartie31024,https://www.amazon.com/dp/B00004YO9K,25.303058823529415,,https://www.ebay.com/itm/293725985063?epid=669872587&hash=item44636ed927:g:T9YAAOSwMXxfV1Xa,12.97,0.0,11,26days,PrylorTools,False,,,,,,,,,,,,,,
B00100F8II,cartie31028,https://www.amazon.com/dp/B00100F8II,25.036235294117645,,https://www.ebay.com/itm/144876660755?hash=item21bb526813:g:9VAAAOSwZnJjrQw9&amdata=enc%3AAQAHAAAAwEbx7vo6AwnLcrRhUomIqtJe%2F9Af1KBkuOapZb4E7E%2FQuDaxWtoFSgxXzK6ViUjbTFa961OrLoUe5bzpO95%2Bp36wypjuhmosYbycNHQJArQnnzmdZNBR%2FKeYLOynbnKp%2FpUfW61I%2FespCztBAN34eZa9z9jxNdtHJS7etxLi3V0mrf4EEX5UzMPT4Ex91qIqiT3He4zXjocj46rEQ6OutzlsD%2BAXgA0wOjunpMnIBHhFNLKp4FLONA%2Fdbek42AVUng%3D%3D%7Ctkp%3ABk9SR9bN56bdYQ,12.76,0.0,2,7days,JB Tool Sales,False,,,,,,,,,,,,,,
