sku	price	quantity	handling-time	merchant_shipping_group_name
SHEST3640	26.830023529411775	3	4	3-5 15$
SHEST3641	26.499670588235297	2	4	3-5 15$
SHEST3642	0	0	4	3-5
SHEST3643	26.33449411764706		4	3-5 15$
SHEST3644	26.26842352941177	95	4	3-5 15$
SHEST3645	26.169317647058833	1	4	3-5 15$
SHEST3646	26.169317647058833	3	4	3-5 15$
SHEST3647	26.169317647058833	2	4	3-5 15$
SHEST3648	26.136282352941187		4	3-5 15$
SHEST3649	0	0	4	3-5
SHEST3650	25.426023529411772	2	4	3-5 15$
SHEST3651	0	0	4	3-5
SHEST3652	0	0	4	3-5
SHEST3653	25.426023529411772	3	4	3-5 15$
SHEST3654	0	0	4	3-5
SHEST3655	25.426023529411772	2	4	3-5 15$
SHEST3656	0	0	4	3-5
SHEST3657	25.35995294117648	1	4	3-5 15$
SHEST3658	0	0	4	3-5
SHEST3659	0	0	4	3-5
SHEST3660	25.343435294117654	1	4	3-5 15$
SHEST3661	25.343435294117654		4	3-5 15$
SHEST3662	0	0	4	3-5
SHEST3663	25.343435294117654		4	3-5 15$
SHEST3664	0	0	4	3-5
SHEST3665	0	0	4	3-5
SHEST3666	25.343435294117654	2	4	3-5 15$
SHEST3667	25.343435294117654	3	4	3-5 15$
SHEST3668	0	0	4	3-5
SHEST3669	25.343435294117654		4	3-5 15$
SHEST3670	25.343435294117654	2	4	3-5 15$
SHEST3671	25.343435294117654	3	4	3-5 15$
SHEST3672	0	0	4	3-5
SHEST3673	25.343435294117654	3	4	3-5 15$
SHEST3674	0	0	4	3-5
SHEST3675	25.343435294117654	2	4	3-5 15$
SHEST3676	25.31040000000001	1	4	3-5 15$
SHEST3677	0	0	4	3-5
SHEST3678	25.31040000000001		4	3-5 15$
SHEST3679	25.31040000000001	2	4	3-5 15$
SHEST3680	25.31040000000001		4	3-5 15$
SHEST3681	25.31040000000001	2	4	3-5 15$
SHEST3682	25.31040000000001		4	3-5 15$
SHEST3683	0	0	4	3-5
SHEST3684	0	0	4	3-5
SHEST3685	25.31040000000001	2	4	3-5 15$
SHEST3686	0	0	4	3-5
SHEST3687	0	0	4	3-5
SHEST3688	25.31040000000001	95	4	3-5 15$
SHEST3689	25.31040000000001	3	4	3-5 15$
SHEST3690	25.31040000000001	3	4	3-5 15$
SHEST3691	0	0	4	3-5
SHEST3692	25.31040000000001	1	4	3-5 15$
SHEST3693	25.178258823529426		4	3-5 15$
SHEST3694	0	0	4	3-5
SHEST3695	24.68272941176471	95	4	3-5 15$
SHEST3696	24.517552941176476	4	4	3-5 15$
SHEST3697	24.517552941176476	2	4	3-5 15$
SHEST3698	24.517552941176476	95	4	3-5 15$
SHEST3699	24.517552941176476	2	4	3-5 15$
SHEST3700	24.517552941176476	95	4	3-5 15$
SHEST3701	24.517552941176476		4	3-5 15$
SHEST3702	24.02202352941177	4	4	3-5 15$
SHEST3703	23.988988235294123	2	4	3-5 15$
SHEST3704	23.955952941176477	1	4	3-5 15$
SHEST3705	23.889882352941186	3	4	3-5 15$
SHEST3706	23.708188235294124	2	4	3-5 15$
SHEST3707	23.708188235294124	1	4	3-5 15$
SHEST3708	23.691670588235297		4	3-5 15$
SHEST3709	0	0	4	3-5
SHEST3710	23.691670588235297	95	4	3-5 15$
SHEST3711	23.691670588235297	2	4	3-5 15$
SHEST3712	23.691670588235297	95	4	3-5 15$
SHEST3713	23.691670588235297		4	3-5 15$
SHEST3714	23.691670588235297	2	4	3-5 15$
SHEST3715	23.691670588235297		4	3-5 15$
SHEST3716	23.691670588235297	2	4	3-5 15$
SHEST3717	0	0	4	3-5
SHEST3718	23.691670588235297	95	4	3-5 15$
SHEST3719	23.691670588235297	95	4	3-5 15$
SHEST3720	23.691670588235297	2	4	3-5 15$
SHEST3721	0	0	4	3-5
SHEST3722	0	0	4	3-5
SHEST3723	0	0	4	3-5
SHEST3724	23.691670588235297	2	4	3-5 15$
SHEST3725	0	0	4	3-5
SHEST3726	0	0	4	3-5
SHEST3727	23.691670588235297	1	4	3-5 15$
SHEST3728	23.691670588235297	95	4	3-5 15$
SHEST3729	0	0	4	3-5
SHEST3730	0	0	4	3-5
SHEST3731	0	0	4	3-5
SHEST3732	23.691670588235297	2	4	3-5 15$
SHEST3733	23.691670588235297	2	4	3-5 15$
SHEST3734	0	0	4	3-5
SHEST3735	23.691670588235297	95	4	3-5 15$
SHEST3736	23.691670588235297	95	4	3-5 15$
SHEST3737	0	0	4	3-5
SHEST3738	0	0	4	3-5
SHEST3739	23.691670588235297	95	4	3-5 15$
SHEST3740	0	0	4	3-5
SHEST3741	23.65863529411765		4	3-5 15$
SHEST3742	23.65863529411765	95	4	3-5 15$
SHEST3743	23.65863529411765	95	4	3-5 15$
SHEST3744	23.65863529411765	2	4	3-5 15$
SHEST3745	23.65863529411765	2	4	3-5 15$
SHEST3746	23.65863529411765	95	4	3-5 15$
SHEST3747	23.65863529411765	2	4	3-5 15$
SHEST3748	23.65863529411765	4	4	3-5 15$
SHEST3749	23.65863529411765	95	4	3-5 15$
SHEST3750	23.65863529411765	2	4	3-5 15$
SHEST3751	23.65863529411765		4	3-5 15$
SHEST3752	0	0	4	3-5
SHEST3753	0	0	4	3-5
SHEST3754	23.65863529411765	95	4	3-5 15$
SHEST3755	23.65863529411765	2	4	3-5 15$
SHEST3756	23.65863529411765	95	4	3-5 15$
SHEST3757	23.65863529411765	2	4	3-5 15$
SHEST3758	26.26098823529413	3	4	3-5 25$
SHEST3759	22.865788235294126	2	4	3-5 15$
SHEST3760	22.865788235294126	3	4	3-5 15$
SHEST3761	22.865788235294126	1	4	3-5 15$
SHEST3762	22.865788235294126		4	3-5 15$
SHEST3763	22.865788235294126	2	4	3-5 15$
SHEST3764	0	0	4	3-5
SHEST3765	22.535435294117654		4	3-5 15$
SHEST3766	22.205082352941176	4	4	3-5 15$
SHEST3767	0	0	4	3-5
SHEST3768	22.039905882352947	2	4	3-5 15$
SHEST3769	0	0	4	3-5
SHEST3770	0	0	4	3-5
SHEST3771	0	0	4	3-5
SHEST3772	22.039905882352947	2	4	3-5 15$
SHEST3773	22.039905882352947	95	4	3-5 15$
SHEST3774	22.039905882352947	95	4	3-5 15$
SHEST3775	22.039905882352947	95	4	3-5 15$
SHEST3776	22.039905882352947	95	4	3-5 15$
SHEST3777	22.039905882352947	95	4	3-5 15$
SHEST3778	22.039905882352947	95	4	3-5 15$
SHEST3779	22.039905882352947	3	4	3-5 15$
SHEST3780	0	0	4	3-5
SHEST3781	0	0	4	3-5
SHEST3782	22.039905882352947	2	4	3-5 15$
SHEST3783	22.039905882352947		4	3-5 15$
SHEST3784	0	0	4	3-5
SHEST3785	22.039905882352947	95	4	3-5 15$
SHEST3786	0	0	4	3-5
SHEST3787	0	0	4	3-5
SHEST3788	0	0	4	3-5
SHEST3789	22.0068705882353	95	4	3-5 15$
SHEST3790	22.0068705882353	3	4	3-5 15$
SHEST3791	22.0068705882353	3	4	3-5 15$
SHEST3792	22.0068705882353	3	4	3-5 15$
SHEST3793	22.0068705882353	2	4	3-5 15$
SHEST3794	0	0	4	3-5
SHEST3795	0	0	4	3-5
SHEST3796	22.0068705882353	2	4	3-5 15$
SHEST3797	0	0	4	3-5
SHEST3798	21.54437647058824	2	4	3-5 15$
SHEST3799	21.494823529411768	3	4	3-5 15$
SHEST3800	0	0	4	3-5
SHEST3801	21.21402352941177	2	4	3-5 15$
SHEST3802	0	0	4	3-5
SHEST3803	21.21402352941177		4	3-5 15$
SHEST3804	21.21402352941177	4	4	3-5 15$
SHEST3805	0	0	4	3-5
SHEST3806	21.21402352941177	95	4	3-5 15$
SHEST3807	21.21402352941177		4	3-5 15$
SHEST3808	21.21402352941177	2	4	3-5 15$
SHEST3809	0	0	4	3-5
SHEST3810	20.38814117647059	95	4	3-5 15$
SHEST3811	0	0	4	3-5
SHEST3812	20.38814117647059		4	3-5 15$
SHEST3813	20.38814117647059	1	4	3-5 15$
SHEST3814	20.38814117647059	1	4	3-5 15$
SHEST3815	20.38814117647059		4	3-5 15$
SHEST3816	20.38814117647059		4	3-5 15$
SHEST3817	20.38814117647059	2	4	3-5 15$
SHEST3818	20.38814117647059		4	3-5 15$
SHEST3819	0	0	4	3-5
SHEST3820	0	0	4	3-5
SHEST3821	20.38814117647059	2	4	3-5 15$
SHEST3822	0	0	4	3-5
SHEST3823	0	0	4	3-5
SHEST3824	0	0	4	3-5
SHEST3825	20.38814117647059	95	4	3-5 15$
SHEST3826	20.38814117647059	95	4	3-5 15$
SHEST3827	0	0	4	3-5
SHEST3828	0	0	4	3-5
SHEST3829	20.38814117647059	95	4	3-5 15$
SHEST3830	20.38814117647059	95	4	3-5 15$
SHEST3831	20.38814117647059	2	4	3-5 15$
SHEST3832	20.38814117647059	95	4	3-5 15$
SHEST3833	20.38814117647059	1	4	3-5 15$
SHEST3834	20.38814117647059	3	4	3-5 15$
SHEST3835	20.38814117647059	3	4	3-5 15$
SHEST3836	0	0	4	3-5
SHEST3837	20.38814117647059	95	4	3-5 15$
SHEST3838	20.38814117647059	4	4	3-5 15$
SHEST3839	20.38814117647059	4	4	3-5 15$
SHEST3840	0	0	4	3-5
SHEST3842	0	0	4	3-5
SHEST3843	20.38814117647059	2	4	3-5 15$
SHEST3844	20.38814117647059	4	4	3-5 15$
SHEST3845	20.38814117647059	95	4	3-5 15$
SHEST3846	0	0	4	3-5
SHEST3847	20.355105882352944	2	4	3-5 15$
SHEST3848	20.355105882352944	2	4	3-5 15$
SHEST3849	20.355105882352944	1	4	3-5 15$
SHEST3850	20.355105882352944	95	4	3-5 15$
SHEST3851	20.355105882352944	95	4	3-5 15$
SHEST3853	20.355105882352944	95	4	3-5 15$
SHEST3854	20.355105882352944	1	4	3-5 15$
SHEST3855	20.355105882352944	3	4	3-5 15$
SHEST3856	20.355105882352944		4	3-5 15$
SHEST3857	0	0	4	3-5
SHEST3858	20.355105882352944	2	4	3-5 15$
SHEST3859	20.222964705882355	2	4	3-5 15$
SHEST3860	20.057788235294126	4	4	3-5 15$
SHEST3861	20.057788235294126	95	4	3-5 15$
SHEST3862	19.859576470588237	3	4	3-5 15$
SHEST3863	19.69440000000001	3	4	3-5 15$
SHEST3864	19.56225882352942		4	3-5 15$
SHEST3865	19.56225882352942		4	3-5 15$
SHEST3866	0	0	4	3-5
SHEST3867	0	0	4	3-5
SHEST3868	19.56225882352942	95	4	3-5 15$
SHEST3869	0	0	4	3-5
SHEST3870	19.56225882352942	1	4	3-5 15$
SHEST3871	0	0	4	3-5
SHEST3872	0	0	4	3-5
SHEST3873	0	0	4	3-5
SHEST3874	19.56225882352942	2	4	3-5 15$
SHEST3875	0	0	4	3-5
SHEST3876	19.56225882352942	2	4	3-5 15$
SHEST3877	19.56225882352942	2	4	3-5 15$
SHEST3878	0	0	4	3-5
SHEST3879	0	0	4	3-5
SHEST3880	19.56225882352942	4	4	3-5 15$
SHEST3881	19.56225882352942	1	4	3-5 15$
SHEST3882	0	0	4	3-5
SHEST3883	0	0	4	3-5
SHEST3884	0	0	4	3-5
SHEST3885	19.56225882352942	3	4	3-5 15$
SHEST3886	19.529223529411773	95	4	3-5 15$
SHEST3887	19.529223529411773		4	3-5 15$
SHEST3888	19.364047058823537	95	4	3-5 15$
SHEST3889	19.364047058823537	2	4	3-5 15$
SHEST3890	19.231905882352947	95	4	3-5 15$
SHEST3891	0	0	4	3-5
SHEST3892	18.736376470588233	95	4	3-5 15$
SHEST3893	0	0	4	3-5
SHEST3894	0	0	4	3-5
SHEST3895	18.736376470588233	2	4	3-5 15$
SHEST3896	18.736376470588233	2	4	3-5 15$
SHEST3897	0	0	4	3-5
SHEST3898	0	0	4	3-5
SHEST3899	18.736376470588233	1	4	3-5 15$
SHEST3900	18.736376470588233	95	4	3-5 15$
SHEST3901	18.736376470588233	2	4	3-5 15$
SHEST3902	0	0	4	3-5
SHEST3903	18.736376470588233	3	4	3-5 15$
SHEST3904	0	0	4	3-5
SHEST3905	18.736376470588233	95	4	3-5 15$
SHEST3906	0	0	4	3-5
SHEST3907	0	0	4	3-5
SHEST3908	18.703341176470587	2	4	3-5 15$
SHEST3909	18.703341176470587		4	3-5 15$
SHEST3910	18.703341176470587	95	4	3-5 15$
SHEST3912	18.703341176470587	95	4	3-5 15$
SHEST3913	18.703341176470587	95	4	3-5 15$
SHEST3914	18.40602352941177	95	4	3-5 15$
SHEST3915	18.40602352941177	3	4	3-5 15$
SHEST3916	18.075670588235297		4	3-5 15$
SHEST3917	0	0	4	3-5
SHEST3918	17.910494117647062	2	4	3-5 15$
SHEST3919	17.910494117647062	2	4	3-5 15$
SHEST3920	0	0	4	3-5
SHEST3921	17.910494117647062		4	3-5 15$
SHEST3922	17.910494117647062		4	3-5 15$
SHEST3923	0	0	4	3-5
SHEST3924	0	0	4	3-5
SHEST3925	0	0	4	3-5
SHEST3926	17.910494117647062	1	4	3-5 15$
SHEST3927	17.910494117647062	2	4	3-5 15$
SHEST3928	17.877458823529416	95	4	3-5 15$
SHEST3929	17.877458823529416	2	4	3-5 15$
SHEST3930	0	0	4	3-5
SHEST3931	17.71228235294118	95	4	3-5 15$
SHEST3932	0	0	4	3-5
SHEST3933	0	0	4	3-5
SHEST3934	0	0	4	3-5
SHEST3935	17.580141176470597	95	4	3-5 15$
SHEST3936	17.580141176470597	3	4	3-5 15$
SHEST3937	17.580141176470597	1	4	3-5 15$
SHEST3938	0	0	4	3-5
SHEST3939	17.580141176470597	4	4	3-5 15$
SHEST3940	17.414964705882355	3	4	3-5 15$
SHEST3941	0	0	4	3-5
SHEST3942	17.084611764705883		4	3-5 15$
SHEST3943	17.084611764705883	1	4	3-5 15$
SHEST3944	17.084611764705883		4	3-5 15$
SHEST3945	17.084611764705883		4	3-5 15$
SHEST3946	17.084611764705883	95	4	3-5 15$
SHEST3947	0	0	4	3-5
SHEST3948	0	0	4	3-5
SHEST3949	0	0	4	3-5
SHEST3950	0	0	4	3-5
SHEST3951	0	0	4	3-5
SHEST3952	0	0	4	3-5
SHEST3953	17.084611764705883	4	4	3-5 15$
SHEST3954	17.084611764705883	3	4	3-5 15$
SHEST3955	0	0	4	3-5
SHEST3956	17.084611764705883	3	4	3-5 15$
SHEST3958	0	0	4	3-5
SHEST3959	0	0	4	3-5
SHEST3960	0	0	4	3-5
SHEST3961	17.084611764705883	2	4	3-5 15$
SHEST3962	17.084611764705883	1	4	3-5 15$
SHEST3963	0	0	4	3-5
SHEST3964	0	0	4	3-5
SHEST3965	17.084611764705883	2	4	3-5 15$
SHEST3966	0	0	4	3-5
SHEST3967	0	0	4	3-5
SHEST3968	0	0	4	3-5
SHEST3969	0	0	4	3-5
SHEST3970	17.084611764705883	95	4	3-5 15$
SHEST3971	17.084611764705883	95	4	3-5 15$
SHEST3972	0	0	4	3-5
SHEST3973	17.084611764705883	2	4	3-5 15$
SHEST3974	17.084611764705883	2	4	3-5 15$
SHEST3975	17.084611764705883	95	4	3-5 15$
SHEST3976	17.084611764705883	95	4	3-5 15$
SHEST3977	17.051576470588238	4	4	3-5 15$
SHEST3978	17.051576470588238	95	4	3-5 15$
SHEST3979	17.051576470588238	2	4	3-5 15$
SHEST3980	17.051576470588238	95	4	3-5 15$
SHEST3981	17.051576470588238	95	4	3-5 15$
SHEST3982	17.051576470588238	4	4	3-5 15$
SHEST3983	17.051576470588238	3	4	3-5 15$
SHEST3984	17.051576470588238	4	4	3-5 15$
SHEST3985	17.051576470588238	3	4	3-5 15$
SHEST3986	17.051576470588238	2	4	3-5 15$
SHEST3987	17.051576470588238	1	4	3-5 15$
SHEST3988	17.051576470588238		4	3-5 15$
SHEST3989	17.051576470588238		4	3-5 15$
SHEST3990	0	0	4	3-5
SHEST3991	17.051576470588238	95	4	3-5 15$
SHEST3992	0	0	4	3-5
SHEST3993	17.051576470588238	2	4	3-5 15$
SHEST3994	17.051576470588238	3	4	3-5 15$
SHEST3995	17.051576470588238	95	4	3-5 15$
SHEST3996	0	0	4	3-5
SHEST3997	17.051576470588238	3	4	3-5 15$
SHEST3998	0	0	4	3-5
SHEST3999	16.754258823529412	95	4	3-5 15$
SHEST4000	16.754258823529412	3	4	3-5 15$
SHEST4001	16.754258823529412	3	4	3-5 15$
SHEST4002	0	0	4	3-5
SHEST4003	0	0	4	3-5
SHEST4004	16.42390588235294		4	3-5 15$
SHEST4005	16.42390588235294	2	4	3-5 15$
SHEST4006	0	0	4	3-5
SHEST4007	16.34131764705883	95	4	3-5 15$
SHEST4008	16.34131764705883	2	4	3-5 15$
SHEST4009	0	0	4	3-5
SHEST4010	0	0	4	3-5
SHEST4011	16.258729411764712	4	4	3-5 15$
SHEST4012	16.258729411764712	1	4	3-5 15$
SHEST4013	16.258729411764712	1	4	3-5 15$
SHEST4015	0	0	4	3-5
SHEST4016	0	0	4	3-5
SHEST4017	16.258729411764712	95	4	3-5 15$
SHEST4018	0	0	4	3-5
SHEST4019	16.258729411764712	95	4	3-5 15$
SHEST4020	16.258729411764712	4	4	3-5 15$
SHEST4021	16.258729411764712		4	3-5 15$
SHEST4022	16.258729411764712		4	3-5 15$
SHEST4023	0	0	4	3-5
SHEST4024	0	0	4	3-5
SHEST4025	0	0	4	3-5
SHEST4027	0	0	4	3-5
SHEST4028	0	0	4	3-5
SHEST4029	0	0	4	3-5
SHEST4030	16.258729411764712		4	3-5 15$
SHEST4031	0	0	4	3-5
SHEST4032	16.258729411764712	2	4	3-5 15$
SHEST4033	16.258729411764712	2	4	3-5 15$
SHEST4034	16.258729411764712		4	3-5 15$
SHEST4035	16.258729411764712	95	4	3-5 15$
SHEST4036	16.258729411764712	2	4	3-5 15$
SHEST4037	0	0	4	3-5
SHEST4038	16.225694117647063	95	4	3-5 15$
SHEST4039	16.225694117647063	3	4	3-5 15$
SHEST4040	16.225694117647063	2	4	3-5 15$
SHEST4041	16.225694117647063		4	3-5 15$
SHEST4042	0	0	4	3-5
SHEST4043	15.928376470588237	2	4	3-5 15$
SHEST4044	0	0	4	3-5
SHEST6832	3.1528941176470617	3	4	2-4 15$
SHEST6833	3.1528941176470617	95	4	3-5 15$
SHEST6834	3.1528941176470617	95	4	2-4 15$
SHEST6835	3.1528941176470617	2	4	2-4 15$
SHEST6836	3.1528941176470617	95	4	3-5 15$
SHEST6837	3.1528941176470617	3	4	2-4 15$
SHEST6838	3.1528941176470617	3	4	3-5 15$
SHEST6839	3.1528941176470617	2	4	3-5 15$
SHEST6840	3.1528941176470617	4	4	3-5 15$
SHEST6841	3.1528941176470617	95	4	2-4 15$
SHEST6842	3.1528941176470617	3	4	2-4 15$
SHEST6843	3.1528941176470617	3	4	2-4 15$
SHEST6844	3.1528941176470617	3	4	3-5 15$
SHEST6845	3.1528941176470617	95	4	3-5 15$
SHEST6846	3.1528941176470617	95	4	3-5 15$
SHEST6847	3.1528941176470617	2	4	3-5 15$
SHEST6848	3.1528941176470617	95	4	3-5 15$
SHEST6849	3.1528941176470617	3	4	2-4 15$
SHEST6850	3.1528941176470617	95	4	3-5 15$
SHEST6851	3.1528941176470617	95	4	2-4 15$
SHEST6852	3.1528941176470617	2	4	2-4 15$
SHEST6853	3.1528941176470617	95	4	2-4 15$
SHEST6854	3.1528941176470617	95	4	3-5 15$
SHEST6855	3.1528941176470617	1	4	2-4 15$
SHEST6856	3.1528941176470617	95	4	2-4 15$
SHEST6857	3.1528941176470617	2	4	3-5 15$
SHEST6858	3.1528941176470617	4	4	2-4 15$
SHEST6859	3.1528941176470617	95	4	2-4 15$
SHEST6860	3.1528941176470617	3	4	2-4 15$
SHEST6861	3.1528941176470617	3	4	2-4 15$
SHEST6862	3.1528941176470617	95	4	3-5 15$
SHEST6863	3.1528941176470617	4	4	3-5 15$
SHEST6864	3.1528941176470617	95	4	3-5 15$
SHEST6865	3.1528941176470617	4	4	3-5 15$
SHEST6866	3.1528941176470617	95	4	2-4 15$
SHEST6867	3.1528941176470617	4	4	2-4 15$
SHEST6868	3.1528941176470617	95	4	2-4 15$
SHEST6869	3.1528941176470617	1	4	3-5 15$
SHEST6870	3.1528941176470617	4	4	2-4 15$
SHEST6871	3.1528941176470617	4	4	2-4 15$
SHEST6872	3.1528941176470617	95	4	2-4 15$
SHEST6873	3.1528941176470617	95	4	3-5 15$
SHEST6874	3.1528941176470617	95	4	3-5 15$
SHEST6875	3.1528941176470617	95	4	2-4 15$
SHEST6876	3.1528941176470617	3	4	2-4 15$
SHEST6877	3.1528941176470617	95	4	2-4 15$
SHEST6878	3.1528941176470617	95	4	3-5 15$
SHEST6879	3.1528941176470617	1	4	2-4 15$
SHEST6880	3.1528941176470617	95	4	3-5 15$
SHEST6881	3.1528941176470617	95	4	3-5 15$
SHEST6882	3.1528941176470617	95	4	3-5 15$
SHEST6883	3.1528941176470617	95	4	2-4 15$
SHEST6884	3.1528941176470617	95	4	3-5 15$
SHEST6885	3.1528941176470617	3	4	3-5 15$
SHEST6886	3.1528941176470617	2	4	2-4 15$
SHEST6887	3.1528941176470617	95	4	2-4 15$
SHEST6888	3.1528941176470617	95	4	2-4 15$
SHEST6889	3.1528941176470617	95	4	2-4 15$
SHEST6890	3.1528941176470617	95	4	3-5 15$
SHEST6891	3.1528941176470617	95	4	2-4 15$
SHEST6892	3.1528941176470617	3	4	3-5 15$
SHEST6893	3.1528941176470617	95	4	2-4 15$
SHEST6894	3.1528941176470617	95	4	2-4 15$
SHEST6895	3.1528941176470617	3	4	2-4 15$
SHEST6896	3.1528941176470617	95	4	3-5 15$
SHEST6897	3.1528941176470617	95	4	2-4 15$
SHEST6898	3.1528941176470617	95	4	2-4 15$
SHEST6899	3.1528941176470617	3	4	3-5 15$
SHEST6900	2.987717647058826	4	4	3-5 15$
SHEST6901	2.7895058823529446	2	4	3-5 15$
SHEST6902	2.6573647058823546	95	4	3-5 15$
SHEST6903	2.3270117647058832	95	4	3-5 15$
SHEST6904	2.3270117647058832	95	4	2-4 15$
SHEST6905	2.3104941176470604	95	4	3-5 15$
SHEST6906	2.2444235294117654	95	4	2-4 15$
SHEST6907	2.2444235294117654	4	4	3-5 15$
SHEST6908	2.0792470588235332	95	4	3-5 15$
SHEST6909	2.0792470588235332	3	4	2-4 15$
SHEST6910	1.9966588235294118	95	4	2-4 15$
SHEST6911	1.9140705882352975	95	4	2-4 15$
SHEST6912	1.5011294117647083	95	4	3-5 15$
SHEST6913	1.5011294117647083	4	4	3-5 15$
SHEST6914	1.5011294117647083	95	4	3-5 15$
SHEST6915	1.5011294117647083	2	4	3-5 15$
SHEST6916	1.5011294117647083	4	4	3-5 15$
SHEST6917	1.5011294117647083	2	4	3-5 15$
SHEST6918	1.5011294117647083	2	4	2-4 15$
SHEST6919	1.5011294117647083	4	4	3-5 15$
SHEST6920	1.5011294117647083	95	4	3-5 15$
SHEST6921	1.5011294117647083	95	4	3-5 15$
SHEST6922	1.5011294117647083	95	4	3-5 15$
SHEST6923	1.5011294117647083	95	4	3-5 15$
SHEST6924	1.5011294117647083	95	4	3-5 15$
SHEST6925	1.5011294117647083	95	4	2-4 15$
SHEST6926	1.5011294117647083	4	4	2-4 15$
SHEST6927	1.5011294117647083	4	4	2-4 15$
SHEST6928	1.5011294117647083	4	4	2-4 15$
SHEST6929	1.5011294117647083	95	4	3-5 15$
SHEST6930	1.5011294117647083	95	4	2-4 15$
SHEST6931	1.5011294117647083	95	4	2-4 15$
SHEST6932	1.5011294117647083	95	4	3-5 15$
SHEST6933	1.5011294117647083	95	4	2-4 15$
SHEST6934	1.5011294117647083	2	4	3-5 15$
SHEST6935	1.5011294117647083	3	4	3-5 15$
SHEST6936	1.5011294117647083	95	4	2-4 15$
SHEST6937	1.5011294117647083	4	4	3-5 15$
SHEST6938	1.5011294117647083	1	4	2-4 15$
SHEST6939	0	0	4	3-5
SHEST6940	1.5011294117647083	95	4	2-4 15$
SHEST6941	1.5011294117647083	95	4	2-4 15$
SHEST6942	1.5011294117647083	95	4	3-5 15$
SHEST6943	1.5011294117647083	95	4	3-5 15$
SHEST6944	1.5011294117647083	95	4	2-4 15$
SHEST6945	1.5011294117647083	95	4	2-4 15$
SHEST6946	1.5011294117647083	2	4	2-4 15$
SHEST6947	1.5011294117647083	95	4	2-4 15$
SHEST6948	1.5011294117647083	95	4	2-4 15$
SHEST6949	1.5011294117647083	2	4	2-4 15$
SHEST6950	1.5011294117647083	4	4	3-5 15$
SHEST6951	1.5011294117647083	1	4	3-5 15$
SHEST6952	1.5011294117647083	3	4	2-4 15$
SHEST6953	1.5011294117647083	3	4	3-5 15$
SHEST6954	1.5011294117647083	95	4	3-5 15$
SHEST6955	1.5011294117647083	95	4	2-4 15$
SHEST6956	1.5011294117647083	95	4	3-5 15$
SHEST6957	1.5011294117647083	95	4	3-5 15$
SHEST6958	1.5011294117647083	95	4	2-4 15$
SHEST6959	0	0	4	3-5
SHEST6960	1.5011294117647083	95	4	3-5 15$
SHEST6961	1.5011294117647083	95	4	3-5 15$
SHEST6962	1.5011294117647083	95	4	3-5 15$
SHEST6963	1.5011294117647083	95	4	3-5 15$
SHEST6964	1.5011294117647083	95	4	3-5 15$
SHEST6965	1.5011294117647083	95	4	3-5 15$
SHEST6966	1.5011294117647083	4	4	2-4 15$
SHEST6967	1.5011294117647083	95	4	2-4 15$
SHEST6968	1.5011294117647083	95	4	2-4 15$
SHEST6969	1.5011294117647083	3	4	3-5 15$
SHEST6970	1.5011294117647083	95	4	3-5 15$
SHEST6971	1.5011294117647083	95	4	3-5 15$
SHEST6972	1.5011294117647083	95	4	3-5 15$
SHEST6973	1.5011294117647083	95	4	3-5 15$
SHEST6974	1.5011294117647083	95	4	3-5 15$
SHEST6975	1.5011294117647083	95	4	2-4 15$
SHEST6976	1.5011294117647083	95	4	2-4 15$
SHEST6977	1.5011294117647083	95	4	2-4 15$
SHEST6978	1.5011294117647083	4	4	2-4 15$
SHEST6979	1.5011294117647083	95	4	3-5 15$
SHEST6980	1.5011294117647083	95	4	2-4 15$
SHEST6981	1.5011294117647083	95	4	2-4 15$
SHEST6982	1.5011294117647083	2	4	2-4 15$
SHEST6983	1.5011294117647083	4	4	3-5 15$
SHEST6984	1.5011294117647083	95	4	3-5 15$
SHEST6985	1.5011294117647083	4	4	3-5 15$
SHEST6986	1.5011294117647083	95	4	2-4 15$
SHEST6987	1.5011294117647083	95	4	2-4 15$
SHEST6988	1.5011294117647083	95	4	2-4 15$
SHEST6989	6.456423529411769	95	4	2-4 15$
SHEST6990	1.5011294117647083	3	4	3-5 15$
SHEST6991	1.5011294117647083	95	4	3-5 15$
SHEST6992	1.4680941176470625	95	4	3-5 15$
SHEST6993	1.4680941176470625	95	4	2-4 15$
SHEST6994	1.4515764705882397	95	4	2-4 15$
SHEST6995	1.4185411764705904	95	4	2-4 15$
SHEST6996	1.4185411764705904	95	4	2-4 15$
SHEST6997	1.3359529411764726	95	4	2-4 15$
SHEST6998	1.3359529411764726	95	4	2-4 15$
SHEST6999	1.3359529411764726	95	4	2-4 15$
SHEST7000	1.1872941176470633	95	4	2-4 15$
SHEST7001	1.1707764705882369	95	4	3-5 15$
SHEST7002	1.0056000000000012	4	4	3-5 15$
SHEST7003	1.0056000000000012	95	4	2-4 15$
SHEST7004	0.774352941176474	3	4	3-5 15$
SHEST7005	0.6917647058823562	4	4	2-4 15$
SHEST7006	0.6752470588235315	4	4	2-4 15$
SHEST7007	0.6752470588235315	95	4	2-4 15$
SHEST7008	0.6752470588235315	2	4	2-4 15$
SHEST7009	0.5926588235294119	95	4	2-4 15$
SHEST7010	0.5100705882352976	95	4	3-5 15$
SHEST7011	15.262305882352942	4	4	2-4
SHEST7012	15.179717647058824	3	4	2-4
SHEST7013	15.179717647058824	95	4	2-4
SHEST7014	15.179717647058824	95	4	3-5
SHEST7015	15.179717647058824	95	4	3-5
